user_genome	classification	genome_size
binchicken_emerge_co324.766	d__Bacteria;p__Fibrobacterota;c__Chitinivibrionia;o__Chitinivibrionales;f__FEN-1185;g__;s__	4767730
binchicken_emerge_co324.767	d__Bacteria;p__Fibrobacterota;c__Chitinivibrionia;o__Chitinivibrionales;f__FEN-1185;g__;s__	5257507
binchicken_emerge_co324.792	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__FEN-979;g__FEN-979;s__	3358725
binchicken_emerge_co325.283	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Frankiaceae;g__JADGOW01;s__JADGOW01 sp017882765	4418908
binchicken_emerge_co325.452	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__JADGOV01;g__JADGOV01;s__JADGOV01 sp017882785	3880150
binchicken_emerge_co33.16	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__UBA4720;s__UBA4720 sp017881465	3093722
binchicken_emerge_co33.266	d__Bacteria;p__Desulfobacterota;c__Desulfomonilia;o__UBA1062;f__UBA1062;g__MWEI01;s__	3502282
binchicken_emerge_co33.358	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5066;f__Gp7-AA6;g__Gp7-AA6;s__	4160712
binchicken_emerge_co33.372	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__JAIQFV01;f__JAIQFV01;g__;s__	4225856
binchicken_emerge_co33.406	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__	5055020
binchicken_emerge_co33.419	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__JAKQTR01;g__JAKQTR01;s__JAKQTR01 sp026393675	3857720
binchicken_emerge_co33.460	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Moranbacterales;f__2-12-FULL-40-10;g__;s__	970850
binchicken_emerge_co33.465	d__Bacteria;p__Bacteroidota;c__UBA10030;o__UBA10030;f__UBA8401;g__JAGVPT01;s__	3862676
binchicken_emerge_co33.474	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA2185;g__JAPLJS01;s__JAPLJS01 sp026388545	2117940
binchicken_emerge_co33.481	d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__UBA10105;f__UBA927;g__CAIJMI01;s__	801165
binchicken_emerge_co34.367	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__SbA1;g__QIAJ01;s__QIAJ01 sp003154055	4637300
binchicken_emerge_co34.462	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Fen-336;f__Fen-336;g__FEN-336;s__	4524683
binchicken_emerge_co34.47	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__UBA1547;g__Microsaccharimonas;s__	854819
binchicken_emerge_co35.66	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Microbacter;s__	2965878
binchicken_emerge_co36.138	d__Bacteria;p__Goldbacteria;c__PGYV01;o__PGYV01;f__Palsa-1178;g__Bog-1181;s__Bog-1181 sp003159495	2833259
binchicken_emerge_co36.42	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9973;f__GWA1-40-21;g__Bog-1340;s__Bog-1340 sp003142075	711555
binchicken_emerge_co36.462	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Koribacteraceae;g__TOLSYN;s__	3181167
binchicken_emerge_co36.640	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__Bog-1198 sp003137095	4240557
binchicken_emerge_co36.756	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Acidobacteriaceae;g__Occallatibacter;s__	3565654
binchicken_emerge_co36.774	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__	4057713
binchicken_emerge_co36.782	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__	5713262
binchicken_emerge_co37.119	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__	4335584
binchicken_emerge_co37.559	d__Bacteria;p__Bacteroidota;c__UBA10030;o__UBA10030;f__;g__;s__	4485600
binchicken_emerge_co39.130	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__	3991704
binchicken_emerge_co39.8	d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__UBA12405;f__UBA12405;g__WARW01;s__	966355
binchicken_emerge_co41.263	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-465;s__Palsa-465 sp003165655	4653375
binchicken_emerge_co41.78	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__13-2-20CM-66-19;s__	3827892
binchicken_emerge_co42.459	d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__Dissulfurispiraceae;g__Fen-1308;s__Fen-1308 sp003170655	3345119
binchicken_emerge_co42.657	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Demequinaceae;g__JAFGBM01;s__	2190747
binchicken_emerge_co42.675	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__CAIKVZ01;s__	4859551
binchicken_emerge_co42.685	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__LD21 sp003152835	3354261
binchicken_emerge_co42.689	d__Bacteria;p__Bacteroidota;c__UBA10030;o__UBA10030;f__UBA6906;g__Fen-1262;s__Fen-1262 sp003152875	3608146
binchicken_emerge_co42.697	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Propionicimonas;s__	2955309
binchicken_emerge_co42.698	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__2-01-FULL-59-12;f__2-01-FULL-59-12;g__;s__	3213572
binchicken_emerge_co42.701	d__Bacteria;p__Bacteroidota;c__UBA10030;o__UBA10030;f__UBA6906;g__Fen-1255;s__	4246239
binchicken_emerge_co42.715	d__Bacteria;p__Bacteroidota;c__UBA10030;o__UBA10030;f__UBA6906;g__Fen-1260;s__Fen-1260 sp003162635	2551260
binchicken_emerge_co42.735	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__Methylotenera;s__	2758472
binchicken_emerge_co42.747	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__LD21 sp003155705	3763058
binchicken_emerge_co42.750	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Acidobacteriaceae;g__Occallatibacter;s__Occallatibacter sp017883405	3788715
binchicken_emerge_co43.52	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__JADGOV01;g__JADGOV01;s__JADGOV01 sp017882785	3140968
binchicken_emerge_co44.348	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__FEN-1191;s__	3801670
binchicken_emerge_co44.56	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__LMUX01;s__LMUX01 sp026225455	5337233
binchicken_emerge_co45.103	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Anaerosomatales;f__PALSA-660;g__PALSA-660;s__	2103250
binchicken_emerge_co45.236	d__Bacteria;p__Omnitrophota;c__Koll11;o__Zapsychrales;f__Fredricksoniimonadaceae;g__;s__	2070733
binchicken_emerge_co45.350	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__JAIQGF01;g__;s__	4418277
binchicken_emerge_co45.355	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__Thermoanaerobaculaceae;g__RBG-13-68-16;s__RBG-13-68-16 sp003133645	3410815
binchicken_emerge_co45.357	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__B-1AR;g__;s__	3308596
binchicken_emerge_co45.448	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__RBG-16-66-30;g__RBG-16-66-30;s__RBG-16-66-30 sp017883305	3819866
binchicken_emerge_co45.473	d__Bacteria;p__Bacteroidota;c__UBA10030;o__UBA10030;f__UBA6906;g__Fen-1273;s__	4276945
binchicken_emerge_co45.491	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__RBG-16-64-43;g__FEN-1073;s__	3055684
binchicken_emerge_co45.50	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Anaerosomatales;f__PALSA-660;g__PALSA-660;s__	1811476
binchicken_emerge_co45.500	d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__UBA12405;f__UBA12405;g__;s__	811762
binchicken_emerge_co45.501	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__JAGOPY01;g__JAGOPY01;s__	3873565
binchicken_emerge_co45.515	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Palsa-1439;f__Palsa-1439;g__Palsa-1439;s__	3568611
binchicken_emerge_co45.518	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__	3743528
binchicken_emerge_co46.112	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurospirillaceae;g__Sulfurospirillum;s__	2849280
binchicken_emerge_co46.41	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA1402;g__UBA8389;s__	3343482
binchicken_emerge_co47.165	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__UBA6186;f__UBA6186;g__;s__	1881066
binchicken_emerge_co47.525	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__FEN-1191;s__	4251050
binchicken_emerge_co47.666	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__UBA6186;f__UBA6186;g__CADEGZ01;s__	1515806
binchicken_emerge_co47.669	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__UBA4665;g__;s__	1115103
binchicken_emerge_co47.672	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Dinghuibacter;s__	6064153
binchicken_emerge_co48.271	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__	4617755
binchicken_emerge_co50.336	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__JAGOUU01;f__;g__;s__	2134225
binchicken_emerge_co50.370	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__UBA6186;f__UBA6186;g__CADEGZ01;s__	1480320
binchicken_emerge_co51.383	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__SbA1;g__Sulfotelmatobacter;s__	5764782
binchicken_emerge_co51.407	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__;s__	1830720
binchicken_emerge_co52.349	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__;s__	1867941
binchicken_emerge_co53.128	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Acidobacteriaceae;g__Palsa-343;s__	4622546
binchicken_emerge_co53.130	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__RAAP-2;s__RAAP-2 sp003160115	2006886
binchicken_emerge_co53.149	d__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__Fimbriimonadaceae;g__Fimbriimonas;s__	7565471
binchicken_emerge_co53.155	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__RAAP-2;s__RAAP-2 sp003155915	2496408
binchicken_emerge_co53.431	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__LD1;g__Bog-950;s__	3945645
binchicken_emerge_co53.463	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__RAAP-2;s__RAAP-2 sp003138895	1761909
binchicken_emerge_co53.535	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cytophagaceae;g__Cytophaga;s__	4564682
binchicken_emerge_co53.608	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__	5259473
binchicken_emerge_co53.71	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__UBA6186;f__UBA6186;g__UBA6186;s__UBA6186 sp903822055	1900379
binchicken_emerge_co54.15	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA1402;g__UBA8389;s__	2793575
binchicken_emerge_co54.216	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA1402;g__UBA8389;s__	2932571
binchicken_emerge_co54.81	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__UBA1547;g__Microsaccharimonas;s__	865329
binchicken_emerge_co55.383	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__UBA1547;g__UBA1547;s__	703315
binchicken_emerge_co55.388	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__	4058491
binchicken_emerge_co57.347	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Acidobacteriaceae;g__Acidisarcina;s__	4411550
binchicken_emerge_co57.439	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Acidobacteriaceae;g__CAIVDV01;s__	4339536
binchicken_emerge_co57.471	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__	5393689
binchicken_emerge_co57.534	d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__Baltobacterales;f__Baltobacteraceae;g__Hesperobacter;s__Hesperobacter lustricola	3392945
binchicken_emerge_co58.148	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__Bog-1198 sp003137095	4204721
binchicken_emerge_co58.230	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__UBA4665;g__BOG-1338;s__	807666
binchicken_emerge_co58.25	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__Palsa-459;s__	2363234
binchicken_emerge_co58.255	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Acidobacteriaceae;g__CAIVDV01;s__	4049341
binchicken_emerge_co58.536	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Limisphaerales;f__UBA11358;g__UBA11358;s__	4395136
binchicken_emerge_co58.740	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Palsa-1447;s__	3932061
binchicken_emerge_co58.838	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Koribacteraceae;g__Bog-257;s__Bog-257 sp003165795	5615430
binchicken_emerge_co58.858	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Galbitalea;s__	3088945
binchicken_emerge_co59.355	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-465;s__Palsa-465 sp003165655	4249245
binchicken_emerge_co60.205	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurospirillaceae;g__Sulfurospirillum;s__	2723886
binchicken_emerge_co61.164	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__SbA1;g__Sulfotelmatobacter;s__	6166333
binchicken_emerge_co61.26	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Dinghuibacter;s__	6088215
binchicken_emerge_co61.290	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Puia;s__	6973898
binchicken_emerge_co61.311	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__;s__	1996527
binchicken_emerge_co61.82	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__LMUX01;s__LMUX01 sp026225455	5315661
binchicken_emerge_co62.16	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__JAHIHE01;f__JAGLIN01;g__STD2-77;s__	1355204
binchicken_emerge_co62.42	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Villigracilaceae;g__UBA877;s__	3025496
binchicken_emerge_co62.469	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__	4751220
binchicken_emerge_co62.519	d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Holophagales;f__Holophagaceae;g__Geothrix;s__Geothrix sp003158505	3327230
binchicken_emerge_co62.584	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Longilinea;s__	3063664
binchicken_emerge_co62.701	d__Bacteria;p__Bacteroidota;c__UBA10030;o__UBA10030;f__UBA10030;g__Fen-1298;s__Fen-1298 sp003142475	3398078
binchicken_emerge_co62.706	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__UBA6107;s__	2689259
binchicken_emerge_co62.709	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__FEN-979;g__FEN-979;s__	3409003
binchicken_emerge_co62.717	d__Bacteria;p__Omnitrophota;c__Koll11;o__Zapsychrales;f__Fredricksoniimonadaceae;g__;s__	2327877
binchicken_emerge_co62.722	d__Bacteria;p__Bacteroidota;c__UBA10030;o__UBA10030;f__UBA6906;g__Fen-1273;s__Fen-1273 sp003158475	3555622
binchicken_emerge_co62.736	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__LD21 sp003152835	3251918
binchicken_emerge_co62.763	d__Bacteria;p__Desulfobacterota;c__WTBG01;o__JAGOGO01;f__JAGOGO01;g__G026625185;s__	2514543
binchicken_emerge_co62.99	d__Bacteria;p__Armatimonadota;c__DTGP01;o__JAKQQT01;f__JAKQQT01;g__;s__	4669616
binchicken_emerge_co63.275	d__Bacteria;p__Elusimicrobiota;c__Endomicrobiia;o__Endomicrobiales;f__;g__;s__	2239692
binchicken_emerge_co63.377	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__B-1AR;g__FEN-1279;s__FEN-1279 sp003158365	2955222
binchicken_emerge_co63.423	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__	4387874
binchicken_emerge_co63.427	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__Thermoanaerobaculaceae;g__RBG-13-68-16;s__RBG-13-68-16 sp003158745	4066548
binchicken_emerge_co63.461	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Acidoferrales;f__UBA7541;g__Acidoferrum;s__Acidoferrum sp003154775	4680824
binchicken_emerge_co63.555	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__Fen-1342;g__Fen-1342;s__Fen-1342 sp003162245	4768302
binchicken_emerge_co63.568	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__Chthoniobacteraceae;g__;s__	3998317
binchicken_emerge_co63.572	d__Bacteria;p__Fibrobacterota;c__Chitinivibrionia;o__Chitinivibrionales;f__FEN-1185;g__;s__	4586833
binchicken_emerge_co63.583	d__Bacteria;p__Bacteroidota;c__UBA10030;o__UBA10030;f__UBA6906;g__Fen-1262;s__Fen-1262 sp003152875	3949227
binchicken_emerge_co63.594	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__Fen-1087;g__Fen-1087;s__Fen-1087 sp003161855	1365625
binchicken_emerge_co64.140	d__Bacteria;p__Patescibacteria;c__ABY1;o__BM507;f__WJLG01;g__;s__	849132
binchicken_emerge_co64.271	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__UBA2241;f__UBA2241;g__FEN-672;s__FEN-672 sp003158705	2234649
binchicken_emerge_co64.311	d__Bacteria;p__Myxococcota;c__Polyangia;o__Fen-1088;f__Fen-1088;g__Fen-1137;s__Fen-1137 sp003158395	5253425
binchicken_emerge_co64.424	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Melioribacteraceae;g__Fen-1258;s__	3548406
binchicken_emerge_co64.455	d__Bacteria;p__Fibrobacterota;c__Chitinivibrionia;o__Chitinivibrionales;f__FEN-1185;g__;s__	4991984
binchicken_emerge_co64.458	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Cfx3-03;g__Cfx3-03;s__	4302314
binchicken_emerge_co64.463	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__FEN-979;g__CAIRDP01;s__	3495465
binchicken_emerge_co64.650	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__UBA4664;f__UBA4664;g__JARIHM01;s__	934316
binchicken_emerge_co64.685	d__Bacteria;p__JAAXVQ01;c__JAAXVQ01;o__JAAXVQ01;f__JAAXVQ01;g__JAAXVQ01;s__	4214739
binchicken_emerge_co64.694	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__;s__	2031590
binchicken_emerge_co64.714	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__FEN-979;g__FEN-979;s__	3538360
binchicken_emerge_co64.716	d__Bacteria;p__Bacteroidota;c__UBA10030;o__UBA10030;f__UBA10030;g__;s__	2934171
binchicken_emerge_co64.75	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__LD21 sp003157055	2948069
binchicken_emerge_co64.752	d__Bacteria;p__JAAXVQ01;c__JAAXVQ01;o__JAAXVQ01;f__JAAXVQ01;g__;s__	4214338
binchicken_emerge_co64.769	d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__Dissulfurispiraceae;g__Fen-1308;s__Fen-1308 sp003170655	2653216
binchicken_emerge_co64.789	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__B-1AR;g__FEN-1279;s__FEN-1279 sp003158365	3236985
binchicken_emerge_co64.80	d__Bacteria;p__Goldbacteria;c__PGYV01;o__PGYV01;f__Palsa-1178;g__;s__	3358162
binchicken_emerge_co64.91	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__Thermoanaerobaculaceae;g__RBG-13-68-16;s__RBG-13-68-16 sp003158745	3887161
binchicken_emerge_co65.15	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__SbA1;g__QIAJ01;s__QIAJ01 sp003154055	4669052
binchicken_emerge_co65.450	d__Bacteria;p__Bacteroidota;c__UBA10030;o__UBA10030;f__UBA6906;g__Fen-1260;s__Fen-1260 sp003162635	2950766
binchicken_emerge_co65.469	d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__Dissulfurispiraceae;g__Fen-1308;s__Fen-1308 sp003170655	3590617
binchicken_emerge_co66.171	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__Palsa-459;s__	3182926
binchicken_emerge_co66.241	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Usitatibacteraceae;g__;s__	3986537
binchicken_emerge_co66.27	d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__Eremiobacterales;f__Eremiobacteraceae;g__JABCYQ01;s__	2959715
binchicken_emerge_co66.298	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__Binatales;f__Binataceae;g__Binatus;s__	3442776
binchicken_emerge_co66.317	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dokdonella_A;s__Dokdonella_A sp003142815	3166709
binchicken_emerge_co66.362	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-41;g__PALSA-1004;s__PALSA-1004 sp003153455	3960715
binchicken_emerge_co66.465	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5066;f__Gp7-AA6;g__Gp7-AA6;s__	3818429
binchicken_emerge_co66.474	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__UBA4720;s__	3922243
binchicken_emerge_co66.475	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Cellulomonadaceae;g__JADGOR01;s__	2142550
